Menu_Item_ID,Customizable_Builds,Customizable_Build_ID,Year,Restaurant,Food_Category,Item_Name,Item_Description,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber,Calories_100g,Total_Fat_100g,Saturated_Fat_100g,Trans_Fat_100g,Cholesterol_100g,Sodium_100g,Potassium_100g,Carbohydrates_100g,Protein_100g,Sugar_100g,Dietary_Fiber_100g,Calories_text,Total_Fat_text,Saturated_Fat_text,Trans_Fat_text,Cholesterol_text,Sodium_text,Potassium_text,Carbohydrates_text,Protein_text,Sugar_text,Dietary_Fiber_text,Kids_Meal,Limited_Time_Offer,Regional,Shareable,Combo_Meal
105055,,,2008,Arby's,Sandwiches,Roast Turkey Reuben Wrap,"Roast Turkey Reuben Wrap on Sour Rye Wrap w/ Roast Turkey, Sauerkraut, Swiss & Thousand Island Dressing, Market Fresh Sandwiches & Wraps",266,,g,,564,27,7,0,86,1189,,43,44,6,11,212,10,3,0,32,447,,16,17,2,4,,,,,,,,,,,,0,0,0,0,0
105056,,,2008,Arby's,Sandwiches,Roast Ham & Swiss Sandwich,"Roast Ham & Swiss Sandwich on Honey Wheat Bread w/ Sliced Tomato, Roast Ham, Leaf Lettuce, Red Onion Rings, Mayonnaise, Spicy Brown Honey Mustard Sauce & Swiss, Big Eye Natural, Market Fresh Sandwiches & Wraps",345,,g,,691,31,8,5,59,1952,,75,33,19,5,200,9,2,0,17,566,,22,10,6,1,,,,,,,,,,,,0,0,0,0,0
105057,,,2008,Arby's,Sandwiches,Pecan Chicken Salad Sandwich,"Pecan Chicken Salad Sandwich on Honey Wheat Bread w/ Leaf Lettuce, Market Fresh Sandwiches & Wraps",322,,g,,769,39,10,0,74,1240,,79,30,17,9,239,12,3,0,23,385,,25,9,5,3,,,,,,,,,,,,0,0,0,0,0
105058,,,2008,Arby's,Sandwiches,Pecan Chicken Salad Wrap,"Pecan Chicken Salad Wrap on Wheat Tortilla Wrap w/ Leaf Lettuce, Market Fresh Sandwiches & Wraps",227,,g,,638,38,10,1,74,1199,,48,30,3,8,281,17,4,0,33,528,,21,13,1,4,,,,,,,,,,,,0,0,0,0,0
105059,,,2008,Arby's,Sandwiches,Corned Beef Reuben Sandwich,"Corned Beef Reuben Sandwich on Marble Rye Bread w/ Sauerkraut, Thousand Island Dressing, Corned Beef & Swiss Cheese, Market Fresh Sandwiches & Wraps",295,,g,,590,32,9,5,77,1685,,55,32,6,3,200,11,3,0,26,571,,19,11,2,1,,,,,,,,,,,,0,0,0,0,0
105060,,,2008,Arby's,Sandwiches,Roast Turkey Reuben Sandwich,"Roast Turkey Reuben Sandwich on Marble Rye Bread w/ Roast Turkey, Sauerkraut, Swiss, Big Eye Natural & Thousand Island, Market Fresh Sandwiches & Wraps",295,,g,,594,30,8,5,86,1318,,56,40,6,3,201,10,3,0,29,447,,19,14,2,1,,,,,,,,,,,,0,0,0,0,0
105061,,,2008,Arby's,Sandwiches,Southwest Chicken Wrap,"Southwest Chicken Wrap on Wheat Tortilla Wrap w/ Shredded Cheddar, Diced Grilled Chicken, Leaf Lettuce, Shredded Pepper Jack, Red Onion Rings & Santa Fe Ranch Sauce, Market Fresh Sandwiches & Wraps",254,,g,,563,30,9,1,77,1609,,42,32,3,4,222,12,4,0,30,633,,17,13,1,2,,,,,,,,,,,,0,0,0,0,0
105062,,,2008,Arby's,Sandwiches,Ultimate BLT Sandwich,"Ultimate BLT Sandwich on Honey Wheat Bread w/ Leaf Lettuce, Mayonnaise, Pepper Bacon & Tomato, Sliced, Market Fresh Sandwiches & Wraps",249,,g,,779,45,11,5,51,1571,,75,23,18,6,313,18,4,0,20,631,,30,9,7,2,,,,,,,,,,,,0,0,0,0,0
105063,,,2008,Arby's,Sandwiches,Ultimate BLT Wrap,"Ultimate BLT Wrap on Wheat Tortilla Wrap w/ Leaf Lettuce, Mayonnaise, Pepper Bacon & Tomato, Sliced, Market Fresh Sandwiches & Wraps",249,,g,,648,44,11,1,51,1530,,45,23,4,5,260,18,4,0,20,614,,18,9,2,2,,,,,,,,,,,,0,0,0,0,0
105064,,,2008,Arby's,Sandwiches,"Chicken Fillet Sandwich, Grilled","Chicken Fillet Sandwich on Regular Sesame Bun w/ Shredded Lettuce, Mayonnaise, Sliced Tomato & Grilled Chicken Breast, Arby's Chicken, Grilled",244,,g,,395,17,3,0,60,1002,,38,32,8,2,162,7,1,0,25,411,,16,13,3,1,,,,,,,,,,,,0,0,0,0,0
105065,,,2008,Arby's,Sandwiches,"Chicken Cordon Bleu Sandwich, Grilled","Chicken Cordon Bleu Sandwich on Regular Sesame Bun w/ Mayonnaise, Swiss, Slice Processed, Roast Ham & Grilled Chicken Breast, Grilled, Arby's Chicken",245,,g,,476,19,4,0,85,1725,,37,43,8,1,194,8,2,0,35,704,,15,18,3,0,,,,,,,,,,,,0,0,0,0,0
105066,,,2008,Arby's,Sandwiches,Classic Italian Toasted Sub,"Classic Italian Toasted Sub on Ciabatta Bread w/ Pepperoni, Red Onion Rings, Roasted Garlic Sauce, Shredded Lettuce, Banana Peppers, Tomato Sliced, Genoa Salami, Swiss, Slice Processed, Roast Ham & Red Wine Vinaigrette, Arby's Toasted Sub",363,,g,,787,39,9,5,84,2612,,67,33,5,3,217,11,2,0,23,720,,18,9,1,1,,,,,,,,,,,,0,0,0,0,0
105067,,,2008,Arby's,Sandwiches,French Dip & Swiss Toasted Sub,"French Dip & Swiss Toasted Sub on Ciabatta Bread w/ Roast Beef, Au Jus Prepared & Swiss Sliced Processed, Arby's Toasted Subs",337,,g,,622,20,7,15,79,3397,,68,37,2,3,185,6,2,0,23,1008,,20,11,1,1,,,,,,,,,,,,0,0,0,0,0
105068,,,2008,Arby's,Sandwiches,Philly Beef Toasted Sub,"Philly Beef Toasted Sub on Ciabatta Bread w/ Pepper & Onion Mix, Roasted Garlic Sauce, Roast Beef & Swiss, Slice Processed, Arby's Toasted Subs",281,,g,,739,37,9,1,85,1881,,64,32,4,3,263,13,3,0,30,669,,23,11,1,1,,,,,,,,,,,,0,0,0,0,0
105069,,,2008,Arby's,Sandwiches,Turkey Bacon Club Toasted Sub,"Turkey Bacon Club Toasted Sub on Ciabatta Bread w/ Pepper Bacon, Red Onion Rings, Roast Turkey, Shredded Lettuce, Tomato Sliced, Herb Mayo & Swiss, Slice Processed, Arby's Toasted Subs",341,,g,,619,18,4,0,82,2052,,65,42,4,3,182,5,1,0,24,602,,19,12,1,1,,,,,,,,,,,,0,0,0,0,0
105070,,,2008,Arby's,Sandwiches,Market Fresh Mini Ham & Cheese Sandwich,"Market Fresh Mini Ham & Cheese Sandwich on Honey Wheat Bread w/ Swiss Slice Processed & Roast Ham, Kids Menu",119,,g,,235,5,2,0,25,992,,28,15,7,2,197,4,2,0,21,834,,24,13,6,2,,,,,,,,,,,,1,0,0,0,0
105071,,,2008,Arby's,Sandwiches,Market Fresh Mini Turkey & Cheese Sandwich,"Market Fresh Mini Turkey & Cheese Sandwich on Honey Wheat Bread w/ Swiss, Slice Processed & Roast Turkey, Kids Menu",119,,g,,244,5,1,0,37,854,,28,19,6,2,205,4,1,0,31,718,,24,16,5,2,,,,,,,,,,,,1,0,0,0,0
105072,,,2008,Arby's,Sandwiches,Arby's Melt,"Arby's Melt on Sesame Bun w/ Roast Beef & Cheddar Cheese Sauce, Arby's Roast Beef Sandwiches & Melts",146,,g,,302,12,4,1,30,921,,36,16,5,2,207,8,3,1,21,631,,25,11,3,1,,,,,,,,,,,,0,0,0,0,0
105073,,,2008,Arby's,Sandwiches,Bacon Beef 'N Cheddar Sandwich,"Bacon Beef 'N Cheddar Sandwich on Onion Bun w/ Cheddar Cheese Sauce, Pepper Bacon, Roast Beef & Red Ranch Dressing, Arby's Roast Beef Sandwiches & Melts",212,,g,,521,27,9,15,64,1573,,45,27,9,2,246,13,4,1,30,742,,21,13,4,1,,,,,,,,,,,,0,0,0,0,0
105074,,,2008,Arby's,Sandwiches,BBQ Bacon 'N Jack 2for,"BBQ Bacon 'N Jack 2for on Sesame Bun w/ Monterey Jack Cheese Sauce, Pepper Bacon, Roast Beef & Smoky Q Sauce, Arby's Roast Beef Sandwiches & Melts",169,,g,,360,16,5,5,38,1175,,42,19,10,2,213,9,3,0,22,695,,25,11,6,1,,,,,,,,,,,,0,0,0,0,0
105075,,,2008,Arby's,Sandwiches,Ham & Swiss Melt Sandwich,"Ham & Swiss Melt Sandwich on Sesame Bun w/ Swiss Slice Processed & Roast Ham, Arby's Roast Beef Sandwiches & Melts",131,,g,,268,5,2,0,25,1042,,35,17,6,1,205,4,2,0,19,795,,27,13,5,1,,,,,,,,,,,,0,0,0,0,0
105076,,,2008,Arby's,Sandwiches,Large Roast Beef Sandwich,"Large Roast Beef Sandwich on Sesame Bun w/ Roast Beef, Arby's Roast Beef Sandwiches & Melts",281,,g,,547,28,12,15,102,1869,,41,42,6,3,195,10,4,1,36,665,,15,15,2,1,,,,,,,,,,,,0,0,0,0,0
105077,,,2008,Arby's,Sandwiches,Sourdough Ham Melt,"Sourdough Ham Melt on Sourdough Breakfast Bread w/ Mayonnaise, Roast Ham & Swiss, Slice Processed, Arby's Roast Beef Sandwiches & Melts",165,,g,,380,13,3,0,31,1280,,39,19,5,2,230,8,2,0,19,776,,24,12,3,1,,,,,,,,,,,,0,0,0,0,0
105078,,,2008,Arby's,Sandwiches,Sourdough Roast Beef Melt,"Sourdough Roast Beef Melt on Sourdough Breakfast Bread w/ Roast Beef & Cheddar Cheese Sauce, Arby's Roast Beef Sandwiches & Melts",166,,g,,355,14,5,1,30,1047,,40,18,4,2,214,8,3,1,18,631,,24,11,2,1,,,,,,,,,,,,0,0,0,0,0
105079,,,2008,Arby's,Sandwiches,Super Roast Beef,"Super Roast Beef on Sesame Bun w/ Tomato, Sliced, Roast Beef, Red Ranch Dressing & Leaf Lettuce, Arby's Roast Beef Sandwiches & Melts",198,,g,,398,19,6,5,44,1060,,40,21,10,2,201,10,3,0,22,535,,20,11,5,1,,,,,,,,,,,,0,0,0,0,0
10508,,,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871011,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710110,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710111,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710112,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710113,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710114,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710115,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710116,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710117,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710118,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710119,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871012,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710120,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710121,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710122,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710123,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710124,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710125,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710126,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710127,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710128,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710129,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871013,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710130,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710131,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710132,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710133,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710134,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710135,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710136,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710137,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710138,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710139,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871014,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710140,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710141,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710142,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710143,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710144,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710145,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710146,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710147,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710148,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710149,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871015,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710150,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710151,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710152,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710153,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710154,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710155,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710156,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710157,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710158,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710159,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,103871016,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710160,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710161,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710162,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710163,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
10508,Accompanying Item,1038710164,2008,Baskin Robbins,Toppings & Ingredients,Cake Cone,"Cake Cone, 1 Cone, for Ice Cream",7,,g,1 Cone,25,0,0,0,0,15,,5,0,0,0,357,0,0,0,0,214,,71,0,0,0,,,,,,,,,,,,0,0,0,0,0
